nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
6	1.20182	419.53045	4.09898	0.00000	1.99461	0.99787	6.10689	0.47084	0.36211	0.06638	0.08965	105.26098	0.61930	0.61930	0.05183	0.05375	0.01281	0.19721	83.68226	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
7	1.08755	3.58711	2.34131	0.00000	1.68116	3.21522	2.52575	2.16955	0.13900	0.02214	0.03743	177.20238	0.02590	0.02590	0.00025	0.00225	7.32703	0.99392	441.09985	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
7	3.06340	14.26978	12.05291	0.00000	1.68116	2.91106	5.74286	2.14778	0.30379	0.35337	0.07376	177.20238	0.06501	0.06501	0.00065	0.00564	1.16242	0.00017	263.98535	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
7	0.62619	66.59554	0.13102	0.00000	1.68116	5.37465	0.33853	0.37702	0.78490	0.09286	0.06040	177.20238	0.18156	0.18156	0.01195	0.01576	0.14905	0.06273	117.77323	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
7	2.35670	421.05714	3.85169	0.00000	1.68116	0.47653	4.58244	3.23289	0.16753	0.24754	0.09609	177.20238	0.62081	0.62081	0.00628	0.05388	0.01275	0.00017	89.33318	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
8	1.10231	17.48744	1.71530	0.00000	1.69677	6.14694	0.02550	5.41118	0.09096	0.52638	0.04948	260.53786	0.07445	0.07445	0.00432	0.00646	0.88638	0.78265	263.69638	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
8	1.75692	40.72134	4.54690	0.00000	1.69677	2.12193	5.81975	4.64336	0.09926	0.55319	0.02566	260.53786	0.13080	0.13080	0.00589	0.01135	0.28718	0.87147	198.49186	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
8	2.47209	288.56940	9.59409	0.00000	1.69677	2.04218	5.71980	4.60944	0.01045	0.53206	0.09445	260.53786	0.48257	0.48257	0.02622	0.04188	0.02110	0.81122	105.79786	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
9	0.66835	6.90704	0.15150	0.00000	2.48767	1.12317	3.25972	5.64304	0.55176	0.50683	0.03688	5.01595	0.04008	0.04008	0.00331	0.00348	3.05866	0.18141	301.17265	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
9	0.56728	17.84075	0.08835	0.00000	2.48767	1.48192	5.50121	2.74023	0.19889	0.10397	0.08047	5.01595	0.07545	0.07545	0.00541	0.00655	0.86305	0.08867	253.79658	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
9	1.30586	34.84339	2.70717	0.00000	2.48767	2.23068	4.68458	4.14132	0.21920	0.11586	0.08597	5.01595	0.11789	0.11789	0.00961	0.01023	0.35353	0.16576	201.74161	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
9	0.78567	158.73572	0.77989	0.00000	2.48767	4.63230	4.76498	4.24350	0.03183	0.47390	0.05543	5.01595	0.32397	0.32397	0.02725	0.02812	0.04681	0.20500	128.41941	1584	0.24300	0.18000	3100.00000	11.52208	M	326.82273	-4.74464	51.56335	-40.80044	
0	2.31985	5.10179	6.74323	0.00000	0.96308	5.35933	5.48654	5.95526	0.53171	0.20784	0.00052	2.90731	0.02861	0.02861	0.00153	0.00227	1.97947	0.78076	273.09811	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
0	1.18407	9.74974	3.69518	0.00000	0.96308	4.36607	2.81359	2.68911	0.43064	0.34993	0.06853	2.90731	0.04406	0.04406	0.00286	0.00350	0.83468	0.66189	231.08998	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
0	2.35351	32.93422	10.00046	0.00000	0.96308	3.29588	3.47692	2.00707	0.13935	0.51137	0.01753	2.90731	0.09919	0.09919	0.00637	0.00788	0.16468	0.66944	170.77430	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
0	0.73177	135.79472	0.36961	0.00000	0.96308	0.35780	0.35482	0.98889	0.31213	0.28018	0.05451	2.90731	0.25505	0.25505	0.01216	0.02027	0.02491	0.02714	100.69651	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
0	1.52397	277.09785	2.65160	0.00000	0.96308	3.00707	4.29877	5.61641	0.06583	0.05806	0.01457	2.90731	0.41032	0.41032	0.03007	0.03260	0.00962	0.53574	85.70271	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
1	1.13717	6.76735	2.54385	0.00000	0.87368	5.76680	0.12134	5.28971	0.07753	0.58020	0.03879	337.44576	0.03454	0.03454	0.00222	0.00274	1.35817	0.66846	294.46291	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
2	2.66910	1.17094	14.83106	0.00000	0.56546	2.07301	4.64946	4.01369	0.78246	0.35886	0.05194	0.91472	0.01072	0.01072	0.00079	0.00085	14.08647	0.15545	368.24480	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
2	1.81640	4.07257	4.83882	0.00000	0.56546	1.72359	2.32986	3.62110	0.49545	0.04039	0.09913	0.91472	0.02462	0.02462	0.00193	0.00196	2.67314	0.41056	299.94113	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
2	0.57971	10.29088	0.12312	0.00000	0.56546	5.35909	2.95699	2.10056	0.26397	0.50290	0.02370	0.91472	0.04567	0.04567	0.00313	0.00363	0.77668	0.61181	242.01264	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
2	1.21006	55.14171	2.94136	0.00000	0.56546	4.42721	4.77830	4.55695	0.71675	0.51689	0.05987	0.91472	0.13986	0.13986	0.01110	0.01111	0.08283	0.29472	108.93042	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
2	1.91124	150.54262	3.33116	0.00000	0.56546	4.73956	4.34164	1.58832	0.30998	0.00514	0.07461	0.91472	0.27319	0.27319	0.02133	0.02171	0.02171	0.41647	97.37057	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
3	3.14273	23.84117	9.20424	0.00000	0.65270	5.82978	4.56148	4.48632	0.13431	0.57598	0.00871	206.13725	0.07997	0.07997	0.00619	0.00635	0.25336	0.21451	190.47146	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
3	1.08730	86.70264	1.13287	0.00000	0.65270	2.58843	0.93633	1.24529	0.03437	0.42301	0.00213	206.13725	0.18911	0.18911	0.01303	0.01503	0.04530	0.10983	127.28899	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
3	0.53077	122.00105	0.11332	0.00000	0.65270	4.60909	4.44414	5.02093	0.76082	0.56306	0.02419	206.13725	0.23747	0.23747	0.01886	0.01887	0.02873	0.33064	80.13525	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
3	3.18982	338.44415	2.65160	0.00000	0.65270	6.15455	1.71847	5.22310	0.40359	0.34800	0.04545	206.13725	0.46884	0.46884	0.03459	0.03725	0.00737	0.15475	71.66767	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
4	0.94981	4.43074	0.77989	0.00000	3.04138	0.16664	0.79238	0.31644	0.29310	0.33453	0.04464	0.30810	0.02604	0.02604	0.00206	0.00207	2.38897	0.27481	317.28202	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
4	0.98944	8.33735	1.04267	0.00000	3.04138	0.27277	3.31243	4.75484	0.07286	0.33403	0.06937	0.30810	0.03969	0.03969	0.00314	0.00315	1.02835	0.27094	275.02705	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
4	12.80375	42.33718	157.79204	0.00000	3.04138	6.03307	5.12955	2.38332	0.17443	0.36467	0.00999	0.30810	0.11727	0.11727	0.00928	0.00932	0.11782	0.27258	155.43399	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
5	1.14169	53.65775	0.97977	0.00000	1.13569	3.86492	3.99250	5.29215	0.26082	0.21868	0.04790	144.07411	0.13734	0.13734	0.01082	0.01091	0.08590	0.25754	139.71456	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
5	1.73881	84.33930	3.47225	0.00000	1.13569	5.12377	2.65961	0.73660	0.51065	0.18624	0.02487	144.07411	0.18566	0.18566	0.01436	0.01475	0.04700	0.44085	108.39131	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
5	0.70554	124.21207	0.35459	0.00000	1.13569	2.21561	4.06959	3.88060	0.36374	0.33871	0.07819	144.07411	0.24033	0.24033	0.00822	0.01910	0.02805	0.00916	101.73096	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
6	0.59167	2.07267	0.11569	0.00000	2.26120	1.53637	4.76861	4.19208	0.01112	0.28251	0.02351	1.71481	0.01569	0.01569	0.00117	0.00125	6.57868	0.16491	444.50216	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
6	1.43154	5.07013	0.86512	0.00000	2.26120	1.29342	5.03896	4.93623	0.61800	0.03189	0.08201	1.71481	0.02849	0.02849	0.00207	0.00226	1.99597	0.54619	260.08001	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
6	7.30277	163.43359	43.61025	0.00000	2.26120	5.39049	4.43065	2.37701	0.49123	0.16365	0.06880	1.71481	0.28858	0.28858	0.02115	0.02293	0.01946	0.14930	87.79054	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
7	1.85013	1.59335	3.77263	0.00000	0.82047	3.06788	4.62944	0.67565	0.39900	0.55854	0.01924	0.57573	0.01317	0.01317	0.00083	0.00105	9.34184	0.68228	428.43127	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
7	0.76377	3.42758	0.57137	0.00000	0.82047	6.17555	5.56894	4.56212	0.73178	0.30008	0.02744	0.57573	0.02195	0.02195	0.00153	0.00174	3.36405	0.59227	271.26419	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
7	2.93219	390.77526	10.00046	0.00000	0.82047	3.52098	3.41311	0.90574	0.77362	0.14225	0.04156	0.57573	0.51600	0.51600	0.03023	0.04100	0.00609	0.73196	53.62089	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
8	0.60506	0.77397	0.19431	0.00000	0.24330	4.87888	1.98859	4.48818	0.52681	0.11822	0.06627	20.10764	0.00814	0.00814	0.00065	0.00065	24.46494	0.29548	513.39092	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
8	2.25940	173.61008	2.76391	0.00000	0.24330	1.48274	4.91978	6.11337	0.40481	0.41838	0.07605	20.10764	0.30043	0.30043	0.02317	0.02387	0.01795	0.44795	89.48222	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
8	1.42479	276.84082	3.93242	0.00000	0.24330	5.16533	3.85456	4.03286	0.44000	0.45016	0.00063	20.10764	0.41006	0.41006	0.03162	0.03258	0.00964	0.20719	75.43418	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
9	0.74789	26.90199	0.41860	0.00000	1.39665	4.28117	0.55864	1.65380	0.54396	0.06420	0.02717	7.18215	0.08667	0.08667	0.00423	0.00689	0.21568	0.02941	155.86710	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
9	1.05393	312.47674	1.06452	0.00000	1.39665	0.25547	2.38841	0.98603	0.56640	0.59366	0.08138	7.18215	0.44454	0.44454	0.03440	0.03532	0.00820	0.44020	67.96183	1585	0.14900	0.12000	3000.00000	12.58531	M	98.87439	-4.05512	214.73507	-5.39042	
0	0.86417	1.54597	0.57137	0.00000	2.69208	3.39112	3.38196	2.01045	0.59636	0.44811	0.01955	8.48795	0.01478	0.01478	0.00076	0.00081	22.50709	0.50559	483.20497	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
1	3.19344	0.86714	11.09328	0.00000	2.53724	6.27259	0.82350	1.42980	0.64501	0.00118	0.09361	1.48635	0.01005	0.01005	0.00049	0.00055	48.65577	0.12932	567.40224	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
1	2.38550	2.00879	4.94024	0.00000	2.53724	0.34332	2.52083	5.80544	0.33285	0.19319	0.00343	1.48635	0.01759	0.01759	0.00083	0.00096	15.87359	0.10700	502.08664	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
1	1.81075	104.91237	5.95415	0.00000	2.53724	2.77205	1.36023	5.37095	0.24406	0.56121	0.07911	1.48635	0.24582	0.24582	0.01303	0.01344	0.08131	0.20493	138.58435	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
1	2.09528	192.39844	4.01483	0.00000	2.53724	3.14931	3.20426	5.35119	0.61693	0.45384	0.01715	1.48635	0.36830	0.36830	0.01814	0.02014	0.03622	0.13176	95.52571	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
1	0.95247	385.02220	0.86512	0.00000	2.53724	0.67628	0.05569	2.53608	0.46341	0.11927	0.09246	1.48635	0.58486	0.58486	0.03054	0.03198	0.01436	0.18399	82.46751	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
2	1.76054	6.67931	2.54385	0.00000	1.81515	1.02119	4.35859	3.95449	0.72606	0.27655	0.07264	1.68698	0.03919	0.03919	0.00106	0.00214	3.19849	0.01419	269.27971	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
2	1.92365	12.62078	13.93632	0.00000	1.81515	0.86112	3.85232	1.30529	0.24761	0.54063	0.05824	1.68698	0.05990	0.05990	0.00158	0.00328	1.36922	0.88894	280.40275	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
2	0.51992	441.45734	0.07964	0.00000	1.81515	4.79220	3.26489	1.29928	0.03783	0.39447	0.06420	1.68698	0.64070	0.64070	0.00985	0.03503	0.01197	0.96209	91.17666	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
4	1.69319	120.35735	2.29325	0.00000	0.80784	1.19710	2.10922	4.80070	0.39390	0.33494	0.05033	6.19066	0.26939	0.26939	0.01334	0.01473	0.06771	0.13541	125.26941	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
4	0.54990	248.61013	0.06888	0.00000	0.80784	4.27028	4.72446	3.23737	0.09172	0.56491	0.01116	6.19066	0.43693	0.43693	0.01661	0.02389	0.02574	0.04546	108.83014	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
4	2.07661	360.86451	4.54690	0.00000	0.80784	3.87165	2.48031	4.26815	0.54174	0.58169	0.03104	6.19066	0.56013	0.56013	0.02897	0.03063	0.01566	0.17305	81.00868	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
5	0.52236	259.98270	0.07330	0.00000	1.84597	4.37459	0.01375	5.72372	0.31694	0.11860	0.08991	196.22051	0.45015	0.45015	0.02132	0.02461	0.02425	0.60867	99.84687	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
5	0.77359	379.52491	0.30038	0.00000	1.84597	3.91309	0.15531	1.57944	0.03704	0.54059	0.02011	196.22051	0.57928	0.57928	0.00994	0.03167	0.01464	0.00342	95.90827	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
6	1.58800	1.57768	2.59716	0.00000	1.56926	4.92466	0.70714	3.91006	0.11413	0.50961	0.08684	4.62580	0.01498	0.01498	0.00008	0.00082	21.90596	0.99556	584.16621	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
6	2.63049	102.05374	4.18489	0.00000	1.56926	0.29748	4.22138	4.92606	0.77203	0.59227	0.06123	4.62580	0.24133	0.24133	0.01269	0.01320	0.08436	0.19342	103.64829	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
6	2.43581	229.56102	17.50799	0.00000	1.56926	2.01544	4.49483	1.59906	0.39562	0.35934	0.06891	4.62580	0.41431	0.41431	0.02225	0.02265	0.02862	0.41804	100.93972	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
7	1.42928	6.98441	1.90274	0.00000	2.78903	1.87073	3.87048	3.29381	0.48797	0.05809	0.01683	0.98230	0.04038	0.04038	0.00213	0.00221	3.01357	0.19648	310.20358	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
7	1.08534	15.65193	1.51458	0.00000	2.78903	3.06709	4.86974	1.29847	0.21916	0.12098	0.03690	0.98230	0.06915	0.06915	0.00378	0.00378	1.02761	0.33837	263.42214	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
7	2.39854	107.83064	5.48009	0.00000	2.78903	4.74263	0.82414	0.85884	0.40913	0.26968	0.03799	0.98230	0.25036	0.25036	0.01286	0.01369	0.07839	0.16567	129.11963	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
7	0.83864	177.50874	0.35459	0.00000	2.78903	4.46070	0.13364	3.32311	0.01327	0.03657	0.01900	0.98230	0.34904	0.34904	0.01897	0.01908	0.04033	0.37365	124.31129	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
7	1.42866	327.61889	2.29325	0.00000	2.78903	2.56378	2.50529	4.02098	0.79401	0.27692	0.07806	0.98230	0.52518	0.52518	0.02862	0.02871	0.01781	0.27785	68.50278	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
8	0.61601	89.31685	0.22467	0.00000	1.38775	1.34482	0.53351	2.16366	0.76146	0.16016	0.09489	6.76675	0.22081	0.22081	0.01094	0.01207	0.10077	0.13583	109.59234	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
8	1.29738	257.26623	1.57873	0.00000	1.38775	3.60943	0.77032	0.80998	0.50678	0.21167	0.02424	6.76675	0.44701	0.44701	0.00445	0.02444	0.02459	0.00065	92.36317	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
9	0.61424	0.53466	0.34731	0.00000	0.67112	5.46412	3.25627	1.96860	0.13378	0.34202	0.01165	428.14982	0.00728	0.00728	0.00033	0.00040	92.71446	0.63731	833.19776	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
9	1.61234	0.82926	4.27259	0.00000	0.67112	3.42044	5.55538	0.34160	0.67599	0.27611	0.04912	428.14982	0.00975	0.00975	0.00052	0.00053	51.64186	0.44420	562.91444	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
9	2.23222	1.43209	7.79694	0.00000	0.67112	4.37770	3.29715	4.92920	0.43061	0.17814	0.00433	428.14982	0.01404	0.01404	0.00063	0.00077	24.92448	0.08376	540.21052	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
9	2.89098	3.76080	12.30552	0.00000	0.67112	1.37210	0.73529	4.98497	0.11915	0.34263	0.03498	428.14982	0.02672	0.02672	0.00138	0.00146	6.87936	0.50194	436.68300	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
9	0.75164	19.11839	0.26523	0.00000	0.67112	0.01797	2.05090	6.09400	0.76150	0.09455	0.06692	428.14982	0.07901	0.07901	0.00347	0.00432	0.78702	0.07881	183.19843	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
9	0.52198	131.52153	0.11569	0.00000	0.67112	0.14212	2.70942	3.15655	0.39687	0.08235	0.03822	428.14982	0.28580	0.28580	0.01512	0.01563	0.06015	0.45446	121.47052	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
9	0.87433	320.72151	0.95965	0.00000	0.67112	0.85756	3.86272	1.80819	0.77837	0.47923	0.05303	428.14982	0.51778	0.51778	0.02644	0.02831	0.01833	0.51756	70.26417	1586	0.24300	0.18000	3100.00000	18.28939	M	277.66439	-3.93858	27.05197	2.81294	
0	0.80647	0.97743	0.47407	0.00000	1.33758	5.36613	2.47700	2.00477	0.59081	0.51920	0.08357	0.09918	0.01230	0.01230	0.00023	0.00072	56.23415	0.95082	609.58646	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
0	1.30623	19.94530	2.76391	0.00000	1.33758	1.87922	5.44240	3.96194	0.61845	0.06949	0.04413	0.09918	0.09187	0.09187	0.00540	0.00540	1.00846	0.30843	219.20762	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
0	1.30988	114.51060	1.64560	0.00000	1.33758	3.87809	4.06269	5.97682	0.23927	0.53543	0.04704	0.09918	0.29457	0.29457	0.01433	0.01732	0.09810	0.65045	145.47055	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
0	0.64909	389.41460	0.21112	0.00000	1.33758	4.54827	5.53746	4.74049	0.61952	0.53774	0.06054	0.09918	0.66615	0.66615	0.02664	0.03916	0.01918	0.77496	81.35068	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
1	1.09846	477.35818	1.20560	0.00000	1.69724	2.40320	5.72768	1.05128	0.22289	0.50419	0.04190	0.55344	0.76300	0.76300	0.03954	0.04485	0.01462	0.11850	90.87021	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
2	0.85534	7.71664	0.62079	0.00000	2.87881	5.73170	2.92214	0.06151	0.65865	0.25409	0.06579	0.04731	0.04878	0.04878	0.00286	0.00287	3.57719	0.29815	292.57593	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
2	1.12542	13.43352	1.94262	0.00000	2.87881	2.20526	0.82752	0.48704	0.46418	0.48043	0.06424	0.04731	0.07059	0.07059	0.00402	0.00415	1.70815	0.20277	272.23307	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
2	1.31759	66.66858	4.54690	0.00000	2.87881	4.46165	0.36555	5.87789	0.75353	0.47673	0.03221	0.04731	0.20539	0.20539	0.01207	0.01207	0.20178	0.32349	131.43595	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
4	2.10580	96.29857	5.48009	0.00000	0.95646	2.49529	3.37608	2.23407	0.57133	0.27954	0.07579	1.08871	0.26245	0.26245	0.01328	0.01543	0.12358	0.61527	133.52844	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
4	0.72254	481.51387	0.34018	0.00000	0.95646	1.33297	1.45117	1.38823	0.76717	0.41549	0.06408	1.08871	0.76742	0.76742	0.04376	0.04511	0.01445	0.20617	67.03557	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
5	3.18554	210.69528	17.14858	0.00000	2.50028	6.09069	2.88651	4.94370	0.57687	0.02872	0.07284	9.30855	0.44232	0.44232	0.02084	0.02600	0.04351	0.07811	102.52138	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
6	1.00498	5.23783	0.76388	0.00000	0.92254	4.98019	1.09935	4.99228	0.01209	0.53914	0.03760	2.47447	0.03768	0.03768	0.00219	0.00221	5.99669	0.39787	434.22164	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
6	3.24056	39.64015	4.01483	0.00000	0.92254	1.58534	0.23792	5.24935	0.31266	0.01281	0.00336	2.47447	0.14523	0.14523	0.00702	0.00854	0.40358	0.65627	201.98992	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
6	1.74760	114.37164	7.02884	0.00000	0.92254	3.72755	5.12617	1.08837	0.66933	0.56884	0.07451	2.47447	0.29433	0.29433	0.01728	0.01730	0.09826	0.34612	118.16539	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
6	1.72755	252.02079	12.30552	0.00000	0.92254	0.76693	1.81069	5.23970	0.40376	0.44466	0.09860	2.47447	0.49841	0.49841	0.02440	0.02930	0.03427	0.09176	105.22635	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
7	0.58247	354.87019	0.08476	0.00000	2.25244	3.94557	4.75239	1.39265	0.31484	0.14668	0.06533	6.07134	0.62615	0.62615	0.03659	0.03681	0.02171	0.37360	97.20159	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
8	3.21440	4.07008	11.80549	0.00000	1.15964	1.68735	2.03069	0.60967	0.15925	0.05061	0.08882	0.86441	0.03184	0.03184	0.00168	0.00187	8.39414	0.12949	453.64360	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
8	1.95404	35.88857	4.09898	0.00000	1.15964	5.91180	1.96648	5.67203	0.49780	0.47360	0.06480	0.86441	0.13591	0.13591	0.00356	0.00799	0.46079	0.01020	193.04121	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
8	0.71266	64.83005	0.24411	0.00000	1.15964	2.99424	1.42255	0.50271	0.23165	0.47370	0.04716	0.86441	0.20159	0.20159	0.00605	0.01185	0.20945	0.01589	176.28410	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
8	0.87506	82.09520	0.76388	0.00000	1.15964	1.79129	3.14382	2.46811	0.73592	0.51985	0.04125	0.86441	0.23596	0.23596	0.01139	0.01387	0.15288	0.65668	124.76093	1587	0.29100	0.26000	3250.00000	17.01227	M	117.42560	-3.34276	222.70223	11.35343	
